16,because,O
16,the,O
16,government,O
16,said,O
16,it,O
16,was,O
16,unprepared,O
16,to,O
16,deal,O
16,with,O
16,a,O
16,norovirus,B-DIS
16,outbreak,O
16,and,O
16,had,O
16,limited,O
16,resources,O
16,to,O
16,deal,O
16,with,O
16,such,O
16,a,O
16,situation,O
16,.,O
17,Princess,O
17,Cruises,O
17,’,O
17,spokeswoman,O
17,Julie,O
17,Benson,O
17,called,O
17,the,O
17,government,O
17,',O
17,s,O
17,response,O
17,"""",O
17,totally,O
17,unwarranted,O
17,.,O
17,”,O
17,No,O
17,Princess,O
17,ship,O
17,has,O
17,ever,O
17,been,O
17,denied,O
17,entry,O
17,into,O
17,a,O
17,port,O
17,based,O
17,on,O
17,incidences,O
17,of,O
17,ill,O
17,passengers,O
17,and,O
17,crew,O
17,onboard,O
17,",",O
17,she,O
17,said,O
17,.,O
18,Noro,O
18,virus,O
18,is,O
18,essentially,O
18,the,O
18,stomach,O
18,flu,O
18,;,O
18,symptoms,O
18,of,O
18,diarrhea,O
18,and,O
18,vomiting,O
18,are,O
18,often,O
18,severe,O
18,but,O
18,usually,O
18,disappear,O
18,within,O
18,48,O
18,hours,O
18,.,O
19,Except,O
19,for,O
19,the,O
19,elderly,O
19,",",O
19,young,O
19,children,O
19,or,O
19,those,O
19,with,O
19,severe,O
19,medical,O
19,issues,O
19,",",O
19,the,O
19,virus,O
19,usually,O
19,is,O
19,harmless,O
19,.,O
20,Over,O
20,the,O
20,past,O
20,few,O
20,years,O
20,",",O
20,cruise,O
20,lines,O
20,have,O
20,a,O
20,well,O
20,established,O
20,protocol,O
20,for,O
20,dealing,O
20,with,O
20,cases,O
20,of,O
20,norovirus,B-DIS
20,onboard,O
20,ships,O
20,.,O
21,Health,O
21,groups,O
21,",",O
21,such,O
21,as,O
21,the,O
21,U,O
21,.,O
21,S,O
21,.,O
21,Centers,O
21,for,O
21,Disease,O
21,Control,O
21,and,O
21,Prevention,O
21,and,O
21,Britain,O
21,',O
21,s,O
21,Health,O
21,Protection,O
21,Agency,O
21,",",O
21,generally,O
21,encourage,O
21,ports,O
21,to,O
21,offer,O
21,support,O
21,to,O
21,vessels,O
21,arriving,O
21,with,O
21,ill,O
21,people,O
21,.,O
22,In,O
22,addition,O
22,",",O
22,only,O
22,74,O
22,passengers,O
22,and,O
22,crew,O
22,(,O
22,about,O
22,two,O
22,percent,O
22,of,O
22,those,O
22,on,O
22,board,O
22,),O
22,had,O
22,been,O
22,reported,O
22,ill,O
22,;,O
22,that,O
22,',O
22,s,O
22,below,O
22,the,O
22,three,O
22,percent,O
22,level,O
22,the,O
22,CDC,O
22,considers,O
22,as,O
22,an,O
22,outbreak,O
22,.,O
23,The,O
23,Falklands,O
23,',O
23,chief,O
23,medical,O
23,officer,O
23,made,O
23,the,O
23,decision,O
23,after,O
23,consulting,O
23,with,O
23,a,O
23,U,O
23,.,O
23,K,O
23,.,O
23,microbiologist,O
23,.,O
24,"""",O
24,An,O
24,outbreak,O
24,in,O
24,the,O
24,Falkland,B-LOC
24,Islands,I-LOC
24,would,O
24,put,O
24,enormous,O
24,pressure,O
24,on,O
24,our,O
24,limited,O
24,medical,O
24,resources,O
24,",",O
24,and,O
24,jeopardize,O
24,other,O
24,scheduled,O
24,cruise,O
24,visits,O
24,",",O
24,”,O
24,a,O
24,government,O
24,statement,O
24,said,O
24,.,O
25,Politically,O
25,speaking,O
25,",",O
25,Argentina,O
25,and,O
25,the,O
25,U,O
25,.,O
25,K,O
25,.,O
25,–,O
25,long,O
25,adversaries,O
25,for,O
25,control,O
25,of,O
25,the,O
25,remote,O
25,islands,I-LOC
25,off,O
25,the,O
25,coast,O
25,of,O
25,South,O
25,America,O
25,–,O
25,are,O
25,in,O
25,the,O
25,midst,O
25,of,O
25,a,O
25,diplomatic,O
25,row,O
25,.,O
26,Argentina,O
26,calls,O
26,the,O
26,Falklands,O
26,by,O
26,a,O
26,different,O
26,name,O
26,",",O
26,the,O
26,Malvinas,O
26,.,O
27,The,O
27,two,O
27,countries,O
27,went,O
27,briefly,O
27,to,O
27,war,O
27,over,O
27,the,O
27,islands,I-LOC
27,in,O
27,1982,O
27,",",O
27,with,O
27,the,O
27,British,O
27,maintaining,O
27,control,O
27,.,O
28,Now,O
28,",",O
28,Brazil,O
28,",",O
28,Chile,O
28,and,O
28,Uruguay,O
28,are,O
28,supporting,O
28,Argentina,O
28,by,O
28,turning,O
28,away,O
28,ships,O
28,flying,O
28,the,O
28,Falklands,O
28,flag,O
28,.,O
29,Apparently,O
29,many,O
29,citizens,O
29,of,O
29,those,O
29,countries,O
29,were,O
29,passengers,O
29,on,O
29,Star,O
29,Princess,O
29,.,O
30,Today,O
30,",",O
30,January,O
30,17,O
30,",",O
30,Star,O
30,Princess,O
30,calls,O
30,in,O
30,Buenos,O
30,Aires,O
30,",",O
30,Argentina,O
30,.,O
31,The,O
31,14,O
31,day,O
31,cruise,O
31,ends,O
31,Jan,O
31,.,O
31,21,O
31,.,O
32,The,O
32,irritating,O
32,truth,O
32,about,O
32,bowel,B-DIS
32,disease,I-DIS
32,Inflammatory,O
32,bowel,B-DIS
32,disease,I-DIS
32,patient,O
32,Mark,O
32,Rievaj,O
32,",",O
32,left,O
32,",",O
32,is,O
32,pictured,O
32,with,O
32,Dr,O
32,Gil,O
32,Kaplan,O
32,at,O
32,Alberta,O
32,Health,O
32,Sciences,O
32,Centre,O
32,Wednesday,O
32,.,O
33,CALGARY,O
33,Elite,O
33,speedskater,O
33,Mark,O
33,Rievaj,O
33,had,O
33,the,O
33,Olympics,O
33,in,O
33,his,O
33,sights,O
33,10,O
33,years,O
33,ago,O
33,when,O
33,he,O
33,received,O
33,a,O
33,diagnosis,O
33,that,O
33,sent,O
33,him,O
33,to,O
33,the,O
33,sidelines,O
33,.,O
34,The,O
34,young,O
34,man,O
34,from,O
34,Calgary,O
34,was,O
34,diagnosed,O
34,with,O
34,Crohn,O
34,',O
34,s,O
34,disease,I-DIS
34,",",O
34,one,O
34,of,O
34,a,O
34,group,O
34,of,O
34,inflammatory,O
34,bowel,B-DIS
34,ailments,O
34,on,O
34,the,O
34,rise,O
34,in,O
34,Canada,B-LOC
34,.,O
35,The,O
35,symptoms,O
35,forced,O
35,Rievaj,O
35,to,O
35,hang,O
35,up,O
35,his,O
35,skates,O
35,.,O
36,Today,O
36,",",O
36,he,O
36,',O
36,s,O
36,also,O
36,plagued,O
36,by,O
36,arthritis,O
36,and,O
36,mobility,O
36,issues,O
36,in,O
36,his,O
36,knees,O
36,due,O
36,to,O
36,the,O
36,disease,I-DIS
36,",",O
36,which,O
36,has,O
36,no,O
36,cure,O
36,.,O
37,It,O
37,',O
37,s,O
37,a,O
37,plight,O
37,that,O
37,University,O
37,of,O
37,Calgary,O
37,faculty,O
37,of,O
37,medicine,O
37,gastrointestinal,O
37,specialist,O
37,Dr,O
37,.,O
37,Gil,O
37,Kaplan,O
37,is,O
37,studying,O
37,closely,O
37,.,O
38,Kaplan,O
38,",",O
38,an,O
38,Alberta,O
38,Innovates,O
38,health,O
38,investigator,O
38,",",O
38,was,O
38,part,O
38,of,O
38,a,O
38,team,O
38,that,O
38,published,O
38,a,O
38,study,O
38,this,O
38,month,O
38,in,O
38,the,O
38,journal,O
38,Gastroenterology,O
38,exploring,O
38,the,O
38,link,O
38,between,O
38,genetics,O
38,",",O
38,environmental,O
38,factors,O
38,such,O
38,as,O
38,diet,O
38,and,O
38,pollution,O
38,",",O
38,and,O
38,inflammatory,O
38,bowel,B-DIS
38,disease,I-DIS
38,(,O
38,IBD,O
38,),O
38,.,O
39,The,O
39,researchers,O
39,combed,O
39,through,O
39,thousands,O
39,of,O
39,international,O
39,research,O
39,reports,O
39,from,O
39,the,O
39,past,O
39,50,O
39,years,O
39,.,O
40,They,O
40,found,O
40,that,O
40,not,O
40,only,O
40,are,O
40,cases,O
40,of,O
40,the,O
40,disease,I-DIS
40,on,O
40,the,O
40,rise,O
40,",",O
40,Canada,B-LOC
40,has,O
40,one,O
40,of,O
40,the,O
40,highest,O
40,rates,O
40,in,O
40,the,O
40,world,O
40,.,O
41,The,O
41,disease,I-DIS
41,is,O
41,more,O
41,predominant,O
41,in,O
41,industrialized,O
41,nations,O
41,",",O
41,including,O
41,the,O
41,United,O
41,States,O
41,and,O
41,United,O
41,Kingdom,O
41,",",O
41,and,O
41,rates,O
41,are,O
41,now,O
41,climbing,O
41,in,O
41,India,O
41,and,O
41,China,O
41,",",O
41,Kaplan,O
41,said,O
41,.,O
42,"""",O
42,The,O
42,fascinating,O
42,part,O
42,about,O
42,that,O
42,is,O
42,it,O
42,starts,O
42,to,O
42,give,O
42,us,O
42,some,O
42,clues,O
42,about,O
42,the,O
42,environmental,O
42,risk,O
42,factors,O
42,that,O
42,might,O
42,increase,O
42,the,O
42,risk,O
42,of,O
42,developing,O
42,these,O
42,diseases,O
42,",",O
42,"""",O
42,he,O
42,said,O
42,.,O
43,Genetics,O
43,can,O
43,make,O
43,a,O
43,person,O
43,more,O
43,susceptible,O
43,to,O
43,the,O
43,ailment,O
43,",",O
43,but,O
43,other,O
43,factors,O
43,including,O
43,a,O
43,fast,O
43,food,O
43,diet,O
43,and,O
43,increasingly,O
43,sterile,O
43,environments,O
43,could,O
43,be,O
43,behind,O
43,the,O
43,growing,O
43,number,O
43,of,O
43,patients,O
43,",",O
43,said,O
43,Kaplan,O
43,.,O
44,Today,O
44,',O
44,s,O
44,era,O
44,of,O
44,antibacterial,O
44,wipes,O
44,and,O
44,overall,O
44,improved,O
44,attention,O
44,to,O
44,cleanliness,O
44,have,O
44,helped,O
44,eradicate,O
44,some,O
44,infectious,O
44,diseases,O
44,",",O
44,but,O
44,may,O
44,also,O
44,mean,O
44,immune,O
44,systems,O
44,aren,O
44,',O
44,t,O
44,primed,O
44,the,O
44,same,O
44,way,O
44,they,O
44,were,O
44,decades,O
44,ago,O
44,",",O
44,Kaplan,O
44,explained,O
44,.,O
45,Diets,O
45,in,O
45,industrialized,O
45,nations,O
45,include,O
45,more,O
45,refined,O
45,sugars,O
45,and,O
45,processed,O
45,foods,O
45,",",O
45,and,O
45,less,O
45,vegetables,O
45,and,O
45,fibre,O
45,another,O
45,risk,O
45,factor,O
45,for,O
45,IBD,O
45,.,O
46,Kaplan,O
46,said,O
46,he,O
46,hopes,O
46,the,O
46,research,O
46,will,O
46,build,O
46,a,O
46,solid,O
46,foundation,O
46,for,O
46,developing,O
46,better,O
46,ways,O
46,to,O
46,treat,O
46,the,O
46,disease,I-DIS
46,.,O
47,It,O
47,',O
47,s,O
47,a,O
47,goal,O
47,Rievaj,O
47,hopes,O
47,is,O
47,realized,O
47,in,O
47,his,O
47,lifetime,O
47,.,O
48,Rievaj,O
48,was,O
48,part,O
48,of,O
48,a,O
48,speedskating,O
48,group,O
48,aiming,O
48,to,O
48,make,O
48,the,O
48,national,O
48,team,O
48,and,O
48,try,O
48,out,O
48,for,O
48,the,O
48,Olympics,O
48,when,O
48,he,O
48,was,O
48,diagnosed,O
48,.,O
49,He,O
49,tried,O
49,to,O
49,resume,O
49,training,O
49,",",O
49,but,O
49,eventually,O
49,had,O
49,to,O
49,give,O
49,up,O
49,the,O
49,sport,O
49,to,O
49,try,O
49,to,O
49,control,O
49,symptoms,O
49,of,O
49,the,O
49,disease,I-DIS
49,",",O
49,which,O
49,most,O
49,often,O
49,strikes,O
49,young,O
49,adults,O
49,.,O
50,"""",O
50,A,O
50,lot,O
50,of,O
50,it,O
50,is,O
50,just,O
50,crossing,O
50,your,O
50,fingers,O
50,hoping,O
50,you,O
50,get,O
50,the,O
50,least,O
50,of,O
50,them,O
50,or,O
50,as,O
50,little,O
50,as,O
50,possible,O
50,",",O
50,"""",O
50,said,O
50,Rievaj,O
50,",",O
50,32,O
50,.,O
51,Stouffville,O
51,man,O
51,accused,O
51,of,O
51,not,O
51,disclosing,O
51,HIV,B-DIS
51,status,O
51,Sarbjit,O
51,Singh,O
51,Mann,O
51,",",O
51,39,O
51,",",O
51,of,O
51,Stouffville,O
51,",",O
51,is,O
51,charged,O
51,with,O
51,aggravated,O
51,sexual,O
51,assault,O
51,and,O
51,criminal,O
51,negligence,O
51,.,O
52,He,O
52,is,O
52,accused,O
52,of,O
52,not,O
52,disclosing,O
52,his,O
52,HIV,B-DIS
52,status,O
52,to,O
52,a,O
52,female,O
52,sex,O
52,partner,O
52,.,O
53,A,O
53,Stouffville,O
53,man,O
53,is,O
53,charged,O
53,with,O
53,not,O
53,telling,O
53,his,O
53,sexual,O
53,partners,O
53,that,O
53,he,O
53,’s,O
53,infected,O
53,with,O
53,HIV,B-DIS
53,.,O
54,York,O
54,police,O
54,said,O
54,they,O
54,received,O
54,an,O
54,anonymous,O
54,tip,O
54,in,O
54,June,O
54,about,O
54,the,O
54,suspect,O
54,",",O
54,accusing,O
54,him,O
54,of,O
54,not,O
54,disclosing,O
54,his,O
54,medical,O
54,condition,O
54,prior,O
54,to,O
54,having,O
54,sex,O
54,with,O
54,women,O
54,.,O
55,Police,O
55,said,O
55,they,O
55,identified,O
55,a,O
55,victim,O
55,by,O
55,October,O
55,and,O
55,that,O
55,allowed,O
55,them,O
55,to,O
55,build,O
55,a,O
55,case,O
55,alleging,O
55,that,O
55,he,O
55,had,O
55,sexual,O
55,relations,O
55,without,O
55,disclosing,O
55,he,O
55,is,O
55,HIV,B-DIS
55,positive,O
55,.,O
56,The,O
56,suspect,O
56,was,O
56,arrested,O
56,without,O
56,incident,O
56,on,O
56,Tuesday,O
56,.,O
57,Now,O
57,investigators,O
57,want,O
57,to,O
57,know,O
57,if,O
57,there,O
57,are,O
57,other,O
57,victims,O
57,who,O
57,haven’t,O
57,come,O
57,forward,O
57,.,O
58,Anyone,O
58,with,O
58,information,O
58,is,O
58,asked,O
58,to,O
58,call,O
58,the,O
58,Sexual,O
58,Assault,O
58,Unit,O
58,at,O
58,1,O
58,866,O
58,876,O
58,5423,O
58,",",O
58,ext,O
58,.,O
59,7071,O
59,.,O
60,Sarbjit,O
60,Singh,O
60,Mann,O
60,",",O
60,39,O
60,",",O
60,is,O
60,charged,O
60,with,O
60,aggravated,O
60,sexual,O
60,assault,O
60,and,O
60,criminal,O
60,negligence,O
60,.,O
61,Police,O
61,seek,O
61,more,O
61,sexual,O
61,victims,O
61,of,O
61,HIV,B-DIS
61,infected,O
61,man,O
61,Postmedia,O
61,NewsJanuary,O
61,11,O
61,",",O
61,2012,O
61,Police,O
61,are,O
61,seeking,O
61,more,O
61,victims,O
61,of,O
61,a,O
61,Toronto,O
61,area,O
61,man,O
61,who,O
61,they,O
61,say,O
61,had,O
61,sexual,O
61,relations,O
61,with,O
61,women,O
61,without,O
61,disclosing,O
61,he,O
61,was,O
61,HIV,B-DIS
61,positive,O
61,.,O
62,York,O
62,Regional,O
62,Police,O
62,on,O
62,Wednesday,O
62,issued,O
62,a,O
62,picture,O
62,of,O
62,Sarbjit,O
62,Singh,O
62,Mann,O
62,",",O
62,39,O
62,",",O
62,of,O
62,Stouffville,O
62,",",O
62,Ont,O
62,.,O
62,",",O
62,who,O
62,was,O
62,charged,O
62,this,O
62,week,O
62,with,O
62,aggravated,O
62,sexual,O
62,assault,O
62,and,O
62,criminal,O
62,negligence,O
62,.,O
63,Authorities,O
63,have,O
63,identified,O
63,one,O
63,person,O
63,they,O
63,say,O
63,is,O
63,one,O
63,of,O
63,the,O
63,accused,O
63,',O
63,s,O
63,victims,O
63,and,O
63,are,O
63,hoping,O
63,the,O
63,photo,O
63,will,O
63,prompt,O
63,more,O
63,to,O
63,come,O
63,forward,O
63,.,O
64,"""",O
64,We,O
64,don,O
64,',O
64,t,O
64,know,O
64,how,O
64,many,O
64,victims,O
64,there,O
64,are,O
64,"""",O
64,said,O
64,Sgt,O
64,.,O
65,Gary,O
65,Phillips,O
65,of,O
65,the,O
65,York,O
65,police,O
65,.,O
66,"""",O
66,That,O
66,',O
66,s,O
66,the,O
66,purpose,O
66,of,O
66,putting,O
66,(,O
66,the,O
66,photo,O
66,),O
66,out,O
66,.,O
66,"""",O
67,HIV,B-DIS
67,is,O
67,a,O
67,virus,O
67,that,O
67,often,O
67,progresses,O
67,to,O
67,give,O
67,people,O
67,the,O
67,deadly,O
67,AIDS,O
67,disease,O
67,.,O
68,Dr,O
68,.,O
68,Julio,O
68,Montaner,O
68,",",O
68,director,O
68,of,O
68,the,O
68,B,O
68,.,O
68,C,O
68,.,O
69,Centre,O
69,for,O
69,Excellence,O
69,in,O
69,HIV,B-DIS
69,/,O
69,AIDS,O
69,",",O
69,recently,O
69,wrote,O
69,in,O
69,the,O
69,Canadian,O
69,Medical,O
69,Association,O
69,Journal,O
69,that,O
69,it,O
69,should,O
69,not,O
69,be,O
69,a,O
69,crime,O
69,for,O
69,HIV,B-DIS
69,infected,O
69,people,O
69,to,O
69,withhold,O
69,their,O
69,condition,O
69,to,O
69,sexual,O
69,partners,O
69,.,O
70,He,O
70,argued,O
70,that,O
70,advances,O
70,in,O
70,medicine,O
70,have,O
70,made,O
70,it,O
70,possible,O
70,to,O
70,"""",O
70,virtually,O
70,eliminate,O
70,"""",O
70,the,O
70,risk,O
70,of,O
70,transmitting,O
70,HIV,B-DIS
70,to,O
70,another,O
70,person,O
70,through,O
70,sex,O
70,.,O
71,Norovirus,I-DIS
71,closes,O
71,five,O
71,wards,O
71,at,O
71,L&D,O
71,;,O
71,Published,O
71,on,O
71,Tuesday,O
71,17,O
71,January,O
71,2012,O
71,10:43,O
71,PATIENTS,O
71,at,O
71,the,O
71,Luton,O
71,and,O
71,Dunstable,O
71,Hospital,O
71,have,O
71,been,O
71,struck,O
71,with,O
71,the,O
71,winter,O
71,vomiting,O
71,disease,O
71,",",O
71,Norovirus,I-DIS
71,.,O
72,Five,O
72,wards,O
72,at,O
72,the,O
72,hospital,O
72,are,O
72,closed,O
72,so,O
72,far,O
72,",",O
72,and,O
72,they,O
72,are,O
72,all,O
72,elderly,O
72,medical,O
72,wards,O
72,.,O
73,Visitors,O
73,are,O
73,banned,O
73,from,O
73,wards,O
73,except,O
73,for,O
73,where,O
73,the,O
73,patient,O
73,is,O
73,critically,O
73,ill,O
73,",",O
73,for,O
73,example,O
73,in,O
73,the,O
73,Intensive,O
73,Care,O
73,Unit,O
73,.,O
74,An,O
74,L&D,O
74,;,O
74,spokesperson,O
74,said,O
74,:,O
74,“,O
74,The,O
74,L&D,O
74,;,O
74,has,O
74,several,O
74,cases,O
74,of,O
74,winter,O
74,vomiting,O
74,disease,O
74,(,O
74,norovirus,B-DIS
74,),O
74,.,O
75,In,O
75,order,O
75,to,O
75,protect,O
75,our,O
75,patients,O
75,",",O
75,and,O
75,members,O
75,of,O
75,the,O
75,public,O
75,",",O
75,we,O
75,are,O
75,closing,O
75,hospital,O
75,wards,O
75,to,O
75,all,O
75,visitors,O
75,(,O
75,with,O
75,some,O
75,exceptions,O
75,),O
75,.,O
76,“,O
76,Additionally,O
76,we,O
76,are,O
76,asking,O
76,the,O
76,public,O
76,only,O
76,to,O
76,come,O
76,to,O
76,A&E,O
76,;,O
76,if,O
76,it,O
76,is,O
76,a,O
76,real,O
76,emergency,O
76,",",O
76,and,O
76,if,O
76,people,O
76,do,O
76,need,O
76,to,O
76,come,O
76,to,O
76,A&E,O
76,;,O
76,please,O
76,don’t,O
76,bring,O
76,the,O
76,whole,O
76,family,O
76,just,O
76,one,O
76,person,O
76,to,O
76,accompany,O
76,the,O
76,patient,O
76,.,O
77,“,O
77,These,O
77,measures,O
77,are,O
77,necessary,O
77,to,O
77,protect,O
77,our,O
77,patients,O
77,and,O
77,public,O
77,from,O
77,the,O
77,highly,O
77,contagious,O
77,norovirus,B-DIS
77,which,O
77,causes,O
77,projectile,O
77,vomiting,O
77,and,O
77,uncontrollable,O
77,diarrhoea,O
77,.,O
77,”,O
77,The,O
77,ban,O
77,on,O
77,visitors,O
77,is,O
77,expected,O
77,to,O
77,last,O
77,for,O
77,24,O
77,48,O
77,hours,O
77,.,O
78,The,O
78,spokesperson,O
78,said,O
78,if,O
78,members,O
78,of,O
78,the,O
78,public,O
78,think,O
78,they,O
78,may,O
78,have,O
78,winter,O
78,vomiting,O
78,disease,O
78,",",O
78,they,O
78,should,O
78,not,O
78,go,O
78,to,O
78,A&E,O
78,;,O
78,as,O
78,there,O
78,is,O
78,no,O
78,treatment,O
78,for,O
78,this,O
78,virus,O
78,",",O
78,it,O
78,needs,O
78,to,O
78,run,O
78,its,O
78,course,O
78,over,O
78,two,O
78,or,O
78,three,O
78,days,O
78,.,O
79,The,O
79,best,O
79,advice,O
79,is,O
79,stay,O
79,indoors,O
79,",",O
79,isolate,O
79,yourself,O
79,from,O
79,other,O
79,people,O
79,and,O
79,drink,O
79,lots,O
79,of,O
79,water,O
79,to,O
79,keep,O
79,rehydrated,O
79,.,O
80,For,O
80,further,O
80,advice,O
80,call,O
80,NHS,O
80,Direct,O
80,0845,O
80,4647,O
80,.,O
81,Polio,I-DIS
81,is,O
81,one,O
81,nation,O
81,closer,O
81,to,O
81,being,O
81,wiped,O
81,out,O
81,January,O
81,13,O
81,",",O
81,2012,O
81,Polio,I-DIS
81,free,O
81,.,O
81,.,O
81,.,O
81,it,O
81,',O
81,s,O
81,been,O
81,one,O
81,year,O
81,since,O
81,the,O
81,last,O
